PhysicalActivityDays,BMIPercentile,Sex,Grade
4.0,89.52466745,Female,10th grade
1.0,30.61256779,Female,10th grade
2.0,73.97695278,Male,12th grade
3.0,92.72607031,Male,12th grade
3.0,92.29468816,Male,12th grade
0.0,3.72e-09,Male,12th grade
0.0,35.20622619,Male,12th grade
7.0,77.85531727,Male,11th grade
1.0,15.29718496,Female,12th grade
7.0,86.03629312,Male,11th grade
6.0,57.57312174,Male,12th grade
7.0,48.98596485,Male,11th grade
0.0,15.53240804,Female,12th grade
5.0,68.32870413,Male,12th grade
7.0,69.77678882,Male,12th grade
3.0,29.49477761,Male,12th grade
7.0,79.67120611,Male,11th grade
0.0,41.5155192,Female,12th grade
6.0,83.83716201,Male,11th grade
4.0,94.79049664,Male,11th grade
6.0,10.0980018,Male,12th grade
5.0,81.73093016,Male,11th grade
4.0,80.59668985,Male,11th grade
0.0,80.97504778,Male,11th grade
7.0,71.77650233,Male,12th grade
2.0,51.57061646,Male,12th grade
5.0,74.97339737,Female,9th grade
0.0,78.31747374,Male,9th grade
2.0,93.8867959,Male,9th grade
3.0,61.73415715,Male,9th grade
1.0,21.63321504,Female,9th grade
1.0,98.83229328,Female,9th grade
6.0,67.02760826,Male,9th grade
1.0,1.827930997,Male,9th grade
4.0,66.68729588,Male,9th grade
1.0,96.01314028,Male,9th grade
5.0,31.08786145,Male,9th grade
2.0,10.67598675,Female,9th grade
5.0,85.9657027,Female,9th grade
0.0,70.84066228,Female,9th grade
5.0,85.94819628,Male,9th grade
1.0,21.45872612,Male,9th grade
4.0,96.6144673,Female,9th grade
0.0,47.7153177,Male,9th grade
6.0,47.50952011,Male,9th grade
7.0,69.15980796,Male,9th grade
6.0,61.71262234,Male,9th grade
5.0,49.78650358,Female,9th grade
2.0,14.38794383,Female,9th grade
6.0,47.28464354,Male,9th grade
0.0,57.43872869,Female,9th grade
7.0,66.27569222,Male,9th grade
4.0,28.54864874,Female,9th grade
4.0,72.15157479,Male,9th grade
2.0,4.846548785,Male,9th grade
3.0,69.5988229,Male,9th grade
1.0,97.05875281,Male,9th grade
2.0,60.25938216,Male,9th grade
6.0,89.52466745,Female,9th grade
7.0,78.9594291,Male,9th grade
0.0,98.04566662,Female,10th grade
4.0,98.13004196,Female,10th grade
0.0,9.353982255,Female,10th grade
1.0,78.49593958,Male,10th grade
2.0,60.50842316,Male,10th grade
3.0,69.90936567,Female,10th grade
3.0,37.86086693,Female,10th grade
0.0,24.37249185,Female,10th grade
4.0,74.22155378,Female,10th grade
7.0,23.65339914,Female,10th grade
7.0,53.96737126,Female,10th grade
4.0,40.55138048,Female,10th grade
6.0,40.79455963,Female,10th grade
1.0,71.98123934,Female,10th grade
5.0,66.99718709,Female,10th grade
6.0,47.52350758,Female,10th grade
6.0,50.280802,Female,10th grade
7.0,99.53623348,Male,10th grade
1.0,98.60730006,Male,10th grade
6.0,92.62027788,Male,10th grade
0.0,28.65543817,Male,10th grade
7.0,70.24465288,Male,10th grade
2.0,48.66934789,Male,10th grade
2.0,14.40031342,Male,10th grade
6.0,35.66865835,Female,10th grade
1.0,62.18797285,Female,12th grade
4.0,56.72044489,Female,12th grade
4.0,37.60087813,Female,12th grade
6.0,35.48539341,Female,12th grade
0.0,99.39565843,Male,12th grade
2.0,10.4345235,Male,12th grade
7.0,52.12369341,Male,12th grade
4.0,37.59782411,Male,12th grade
7.0,76.09828891,Male,12th grade
3.0,95.36826172,Male,12th grade
7.0,33.17546115,Male,12th grade
3.0,84.62919716,Male,12th grade
6.0,68.17556258,Male,12th grade
7.0,75.2628239,Male,12th grade
0.0,45.29941242,Male,12th grade
1.0,23.32766848,Male,12th grade
7.0,54.236927,Male,12th grade
2.0,74.45590053,Male,12th grade
4.0,70.11393651,Female,12th grade
4.0,49.07165942,Female,12th grade
1.0,21.08701585,Female,12th grade
3.0,95.74178272,Female,12th grade
2.0,98.57239439,Female,12th grade
3.0,67.15545224,Female,12th grade
2.0,48.05850021,Female,12th grade
2.0,11.97711072,Female,12th grade
0.0,52.55947074,Female,9th grade
7.0,53.96737126,Female,9th grade
1.0,79.68910751,Female,9th grade
5.0,67.95392435,Female,9th grade
4.0,1.952437721,Female,9th grade
1.0,45.26674712,Female,9th grade
7.0,91.66386894,Female,9th grade
1.0,17.74504799,Female,10th grade
7.0,53.96737126,Female,9th grade
0.0,59.66409628,Female,9th grade
4.0,37.86086693,Female,9th grade
5.0,53.96737126,Female,9th grade
0.0,97.43899555,Female,9th grade
1.0,35.43738756,Female,9th grade
7.0,47.52350758,Female,9th grade
7.0,59.66409628,Female,9th grade
2.0,99.11437844,Female,9th grade
4.0,45.33714908,Female,9th grade
0.0,70.42286025,Male,9th grade
6.0,15.09582517,Male,9th grade
0.0,83.38854727,Male,9th grade
7.0,70.83973772,Male,9th grade
3.0,87.14410018,Male,9th grade
6.0,39.48701713,Male,9th grade
4.0,59.41356498,Male,9th grade
1.0,71.24031837,Male,9th grade
3.0,69.13113635,Male,9th grade
0.0,96.23617059,Male,9th grade
0.0,31.54545269,Male,9th grade
2.0,67.04361636,Male,10th grade
3.0,59.65366863,Male,9th grade
5.0,63.84716861,Female,9th grade
5.0,87.16521278,Male,11th grade
7.0,1.40030369,Male,11th grade
7.0,51.7428672,Male,11th grade
6.0,82.9105435,Male,11th grade
0.0,98.65022745,Male,11th grade
4.0,87.39539654,Male,11th grade
2.0,3.961497341,Male,11th grade
2.0,99.35762909,Male,11th grade
2.0,88.42538193,Male,11th grade
7.0,47.75711216,Male,11th grade
7.0,58.93820481,Male,11th grade
5.0,20.75904023,Female,11th grade
5.0,67.12889615,Female,11th grade
0.0,47.57670396,Female,11th grade
3.0,67.16680562,Female,11th grade
2.0,77.04936127,Female,11th grade
3.0,74.23946269,Female,11th grade
7.0,23.65339914,Female,11th grade
3.0,47.49270385,Female,11th grade
1.0,83.65146996,Female,11th grade
2.0,41.64225082,Female,11th grade
0.0,96.21000485,Female,11th grade
0.0,98.57693347,Male,12th grade
0.0,71.04047181,Male,12th grade
3.0,62.71354329,Male,12th grade
1.0,90.445849,Male,12th grade
2.0,83.83716201,Male,12th grade
0.0,99.28624069,Male,12th grade
1.0,92.10805787,Male,12th grade
0.0,68.85850245,Male,12th grade
2.0,14.65283658,Male,12th grade
6.0,23.56629787,Male,12th grade
7.0,72.30226596,Male,12th grade
0.0,99.10797503,Male,10th grade
3.0,67.1343223,Male,10th grade
5.0,83.59949632,Male,10th grade
6.0,96.59544979,Male,10th grade
0.0,25.54426508,Male,10th grade
0.0,92.04190884,Male,10th grade
0.0,90.37184496,Male,10th grade
2.0,95.1818145,Male,10th grade
7.0,76.61594979,Male,10th grade
7.0,65.06251814,Male,10th grade
0.0,86.00972589,Male,10th grade
5.0,66.88800531,Male,9th grade
6.0,58.96570164,Male,9th grade
0.0,8.562650114,Male,9th grade
2.0,69.50735514,Male,9th grade
7.0,80.45814115,Male,9th grade
4.0,86.76286104,Male,9th grade
5.0,84.4582919,Male,9th grade
2.0,99.40401672,Male,9th grade
6.0,34.20904036,Male,9th grade
6.0,65.35196241,Male,9th grade
3.0,63.79345154,Male,9th grade
6.0,39.68746738,Male,9th grade
6.0,16.46165604,Male,9th grade
2.0,99.16331374,Male,11th grade
2.0,96.82674473,Male,11th grade
3.0,76.41320295,Male,11th grade
0.0,62.41050615,Male,11th grade
1.0,97.91458622,Male,11th grade
2.0,93.57527412,Male,11th grade
5.0,54.76825471,Male,11th grade
1.0,58.87622836,Male,11th grade
0.0,96.02199137,Male,11th grade
2.0,60.66321529,Male,11th grade
7.0,99.5863426,Male,11th grade
3.0,90.64452032,Male,11th grade
4.0,92.43406491,Male,11th grade
1.0,86.63046297,Male,11th grade
5.0,58.87622836,Male,11th grade
4.0,47.9840088,Male,11th grade
4.0,94.58699394,Male,10th grade
5.0,52.16728949,Male,10th grade
0.0,95.58384077,Male,10th grade
5.0,97.02213328,Male,10th grade
3.0,25.66497134,Male,10th grade
6.0,99.81953982,Male,10th grade
0.0,70.1846005,Male,10th grade
1.0,77.27245919,Male,10th grade
4.0,70.98914018,Male,12th grade
0.0,56.0248962,Male,10th grade
7.0,66.78441167,Male,10th grade
5.0,83.59949632,Male,10th grade
7.0,84.41178425,Male,10th grade
2.0,87.25071452,Male,10th grade
5.0,87.89933447,Male,12th grade
5.0,17.15405869,Male,12th grade
7.0,87.87854754,Male,12th grade
6.0,86.58677976,Male,12th grade
5.0,71.7892736,Male,12th grade
0.0,98.53601962,Male,12th grade
4.0,87.3464244,Male,12th grade
0.0,45.1520129,Male,12th grade
0.0,60.47945217,Male,12th grade
5.0,60.47945217,Male,12th grade
5.0,83.83716201,Male,12th grade
0.0,55.79291405,Male,12th grade
2.0,74.88770856,Male,12th grade
7.0,91.93597549,Male,12th grade
1.0,58.8744133,Female,10th grade
2.0,33.66779009,Female,10th grade
3.0,43.53539984,Female,10th grade
4.0,97.86343961,Male,10th grade
7.0,66.76021312,Male,10th grade
5.0,71.8600337,Male,10th grade
6.0,58.96570164,Male,10th grade
5.0,97.42544743,Male,10th grade
0.0,17.54872121,Male,10th grade
7.0,87.37254389,Male,10th grade
3.0,71.24517665,Female,10th grade
4.0,62.47075585,Female,10th grade
0.0,62.95970228,Female,10th grade
2.0,89.01623617,Female,10th grade
0.0,76.31024948,Female,10th grade
0.0,95.43893776,Female,10th grade
1.0,53.01344219,Female,10th grade
2.0,57.31734359,Female,10th grade
6.0,63.18796467,Female,12th grade
0.0,93.01064782,Female,12th grade
0.0,91.49215597,Female,12th grade
1.0,65.43024833,Female,12th grade
0.0,94.71159568,Female,12th grade
5.0,18.33302569,Female,12th grade
5.0,54.64792215,Male,12th grade
3.0,87.3464244,Male,12th grade
3.0,60.47945217,Male,12th grade
6.0,94.84709336,Male,12th grade
1.0,42.05103451,Male,12th grade
6.0,57.23154694,Male,12th grade
7.0,87.3464244,Male,12th grade
2.0,2.974353394,Male,12th grade
1.0,13.05895813,Male,12th grade
5.0,29.69965869,Male,12th grade
2.0,64.55841927,Male,12th grade
0.0,99.60183928,Male,12th grade
7.0,79.37279924,Male,11th grade
1.0,47.3616047,Male,11th grade
4.0,13.58495237,Male,11th grade
0.0,89.13675181,Male,11th grade
5.0,50.74874814,Female,11th grade
2.0,92.43136828,Female,11th grade
4.0,6.915720496,Female,11th grade
0.0,94.05766279,Female,11th grade
0.0,77.88268248,Female,11th grade
0.0,96.42850179,Female,11th grade
0.0,35.48942561,Female,11th grade
0.0,57.02874133,Female,11th grade
0.0,61.77258749,Female,11th grade
0.0,19.66638439,Female,11th grade
4.0,98.31369577,Male,9th grade
1.0,61.00492226,Male,9th grade
7.0,98.86253946,Male,9th grade
7.0,75.92719998,Male,9th grade
3.0,83.81277898,Male,9th grade
1.0,73.31969158,Male,9th grade
0.0,83.06926617,Female,9th grade
0.0,92.64639674,Female,9th grade
0.0,50.280802,Female,9th grade
2.0,43.40450412,Female,9th grade
6.0,78.27296534,Female,9th grade
1.0,50.57461132,Female,9th grade
0.0,97.10558728,Female,9th grade
0.0,56.95841633,Female,9th grade
0.0,93.79543511,Female,10th grade
1.0,71.28169648,Female,9th grade
6.0,90.00057,Female,9th grade
0.0,98.50877172,Female,9th grade
5.0,52.93975746,Female,9th grade
7.0,62.75875953,Male,9th grade
7.0,95.80634472,Male,9th grade
2.0,29.08833714,Male,9th grade
1.0,88.37481573,Female,9th grade
6.0,96.89394797,Female,9th grade
3.0,88.47985603,Female,9th grade
0.0,22.13344692,Female,9th grade
3.0,98.32881877,Female,9th grade
2.0,73.67631258,Female,12th grade
0.0,76.77275392,Female,12th grade
0.0,21.34001702,Female,12th grade
7.0,85.71224216,Female,12th grade
0.0,95.00879807,Female,12th grade
0.0,59.20436934,Female,12th grade
1.0,21.08701585,Female,12th grade
3.0,98.11904317,Female,12th grade
0.0,5.086495135,Female,12th grade
7.0,63.94021415,Male,12th grade
7.0,33.83135098,Male,12th grade
4.0,55.80107617,Male,12th grade
6.0,88.52541065,Male,12th grade
5.0,89.6840555,Male,12th grade
2.0,92.6891161,Male,12th grade
0.0,17.13053094,Male,10th grade
1.0,91.35221412,Male,10th grade
4.0,86.17092387,Male,10th grade
5.0,47.9840088,Male,10th grade
7.0,64.26150224,Male,10th grade
7.0,99.19735127,Male,10th grade
7.0,26.68936925,Male,10th grade
3.0,95.50889982,Female,10th grade
0.0,38.4571486,Female,10th grade
0.0,78.35309341,Female,10th grade
2.0,47.57670396,Female,10th grade
4.0,85.48805015,Female,10th grade
0.0,87.87850996,Female,10th grade
1.0,21.80091321,Female,10th grade
7.0,97.23423628,Female,10th grade
5.0,71.88874208,Female,10th grade
4.0,87.48967496,Male,11th grade
3.0,98.88068789,Male,11th grade
3.0,84.99585684,Male,11th grade
2.0,91.7723057,Male,11th grade
0.0,63.81111277,Female,11th grade
0.0,97.82278208,Female,11th grade
0.0,90.34205382,Female,11th grade
0.0,62.21357175,Female,11th grade
0.0,20.6206999,Female,11th grade
5.0,31.95457566,Male,11th grade
1.0,89.53706561,Male,11th grade
1.0,43.18972253,Male,11th grade
3.0,68.98660927,Male,11th grade
4.0,55.56946877,Male,11th grade
0.0,94.18128667,Female,11th grade
6.0,38.60495566,Female,11th grade
0.0,62.45929785,Female,11th grade
5.0,51.29024652,Female,11th grade
2.0,84.50475698,Female,11th grade
1.0,95.34309976,Female,12th grade
5.0,98.83048713,Female,11th grade
7.0,98.21904951,Female,11th grade
5.0,78.15995475,Male,11th grade
7.0,45.82424345,Male,10th grade
5.0,6.550834406,Male,11th grade
7.0,85.93465272,Male,11th grade
3.0,64.3505125,Male,11th grade
0.0,53.9997225,Male,11th grade
2.0,0.008377636,Male,12th grade
5.0,95.38126273,Male,11th grade
7.0,61.00492226,Male,10th grade
5.0,90.51467987,Male,11th grade
0.0,23.69329413,Male,11th grade
4.0,8.872856689,Male,10th grade
3.0,82.29706707,Male,11th grade
5.0,91.87246689,Male,11th grade
4.0,96.82674473,Male,10th grade
7.0,91.1233667,Male,11th grade
2.0,26.14959455,Male,9th grade
6.0,69.47510881,Male,9th grade
7.0,73.77661547,Male,9th grade
6.0,96.98186719,Male,9th grade
4.0,78.34535674,Male,9th grade
7.0,69.87171391,Female,9th grade
2.0,75.19502904,Female,9th grade
2.0,32.49797332,Female,9th grade
1.0,67.21733084,Female,9th grade
1.0,57.42808938,Female,9th grade
0.0,97.11031481,Female,9th grade
0.0,15.52806328,Female,9th grade
5.0,87.55552706,Female,9th grade
7.0,15.52806328,Female,9th grade
0.0,97.80553512,Female,9th grade
2.0,54.81893823,Female,9th grade
5.0,47.27609887,Female,9th grade
3.0,22.1204249,Male,12th grade
7.0,94.72887813,Male,Other
0.0,72.03344585,Male,12th grade
1.0,88.13348835,Male,12th grade
2.0,10.71269185,Male,12th grade
7.0,82.29706707,Male,12th grade
4.0,11.36765591,Male,12th grade
5.0,26.53569654,Female,12th grade
4.0,87.80388484,Female,12th grade
1.0,1.885574364,Female,12th grade
0.0,83.09080929,Female,11th grade
0.0,81.02041569,Female,12th grade
0.0,94.64554346,Female,12th grade
2.0,95.59023937,Female,12th grade
0.0,20.75904023,Female,12th grade
0.0,74.58652474,Female,12th grade
0.0,26.06924461,Female,12th grade
5.0,85.0778139,Female,12th grade
2.0,79.66153065,Female,12th grade
3.0,90.83184734,Female,10th grade
0.0,69.88557207,Female,10th grade
5.0,45.17144028,Female,10th grade
6.0,96.96335469,Male,10th grade
7.0,84.41178425,Male,10th grade
1.0,81.4080139,Male,10th grade
0.0,93.98925052,Male,10th grade
7.0,48.98596485,Male,10th grade
2.0,74.74124853,Male,10th grade
5.0,75.23984427,Male,10th grade
6.0,89.74113165,Male,11th grade
5.0,36.8619196,Male,10th grade
7.0,66.95017509,Male,10th grade
3.0,70.6224724,Male,10th grade
3.0,30.05780971,Male,10th grade
7.0,17.61193643,Male,12th grade
5.0,86.46995254,Male,12th grade
0.0,59.36187206,Male,12th grade
7.0,10.71269185,Male,12th grade
0.0,14.63758165,Male,12th grade
4.0,78.31570259,Male,12th grade
5.0,88.17445486,Male,12th grade
1.0,10.90589105,Female,12th grade
0.0,38.60495566,Female,12th grade
0.0,65.56463771,Female,12th grade
2.0,32.04763915,Female,12th grade
6.0,87.51636498,Male,12th grade
4.0,98.27574094,Male,12th grade
7.0,68.13816439,Male,12th grade
0.0,53.32509373,Female,12th grade
5.0,83.70656699,Male,12th grade
0.0,96.33023876,Male,12th grade
7.0,18.09721231,Male,12th grade
4.0,55.79291405,Male,12th grade
5.0,98.10020721,Male,12th grade
3.0,26.06924461,Female,12th grade
0.0,93.51033526,Female,12th grade
2.0,66.62027906,Female,12th grade
5.0,87.0929914,Male,10th grade
7.0,86.65090397,Male,10th grade
1.0,86.74519316,Male,10th grade
4.0,17.71649199,Male,10th grade
1.0,58.167767,Male,10th grade
0.0,42.90537454,Female,10th grade
5.0,46.07997675,Female,10th grade
4.0,54.40819125,Male,10th grade
4.0,98.76650545,Male,10th grade
3.0,69.17629728,Male,10th grade
0.0,54.36682368,Male,10th grade
7.0,21.67031209,Male,10th grade
3.0,81.5523064,Male,10th grade
3.0,52.12369341,Male,10th grade
3.0,65.02133515,Female,10th grade
2.0,67.48018081,Female,10th grade
3.0,46.07997675,Female,10th grade
0.0,40.43646118,Female,10th grade
1.0,46.48345897,Female,10th grade
1.0,62.32337542,Female,10th grade
6.0,67.35690955,Female,10th grade
0.0,87.55552706,Female,10th grade
7.0,15.95140216,Male,9th grade
4.0,97.65709632,Male,9th grade
7.0,99.46013039,Male,9th grade
7.0,81.84609896,Male,9th grade
1.0,94.96319001,Male,9th grade
1.0,84.34610709,Female,9th grade
3.0,10.74991568,Female,9th grade
6.0,42.54722762,Female,9th grade
5.0,92.76540444,Female,9th grade
0.0,67.50042545,Female,9th grade
5.0,89.14379405,Male,9th grade
7.0,63.80400179,Male,9th grade
4.0,98.81450204,Male,11th grade
7.0,40.42179003,Male,11th grade
5.0,7.097946712,Female,11th grade
1.0,35.33010211,Female,11th grade
7.0,71.86076545,Female,11th grade
4.0,27.25450767,Male,11th grade
0.0,28.59861823,Male,11th grade
3.0,8.934316669,Male,11th grade
0.0,51.05664155,Female,11th grade
0.0,82.389679,Female,11th grade
3.0,86.44425669,Female,11th grade
4.0,72.08322728,Female,11th grade
4.0,81.37814313,Male,11th grade
1.0,1.880128952,Male,11th grade
7.0,53.56656078,Male,11th grade
0.0,45.29941242,Male,12th grade
5.0,83.57086706,Male,11th grade
0.0,55.93203647,Female,11th grade
7.0,98.67993506,Male,11th grade
6.0,96.39064078,Male,11th grade
5.0,97.60681416,Male,9th grade
2.0,90.17639273,Male,9th grade
7.0,63.80400179,Male,9th grade
1.0,30.10853564,Male,9th grade
7.0,84.4582919,Male,9th grade
7.0,33.85803965,Male,9th grade
2.0,61.12841374,Male,9th grade
7.0,47.58837238,Female,9th grade
1.0,96.5329539,Female,9th grade
0.0,83.22082473,Female,9th grade
3.0,48.82355055,Female,9th grade
0.0,48.23109301,Female,9th grade
1.0,84.03120163,Male,9th grade
7.0,71.98950536,Female,9th grade
7.0,20.85281344,Male,9th grade
7.0,58.13000792,Male,9th grade
6.0,36.19686746,Male,9th grade
7.0,19.85959677,Male,9th grade
2.0,60.75872902,Female,9th grade
7.0,24.20501231,Female,9th grade
6.0,43.53539984,Female,9th grade
5.0,77.95096361,Female,9th grade
3.0,53.96737126,Female,9th grade
7.0,45.87527465,Female,9th grade
3.0,85.49414996,Female,11th grade
3.0,76.31024948,Female,11th grade
1.0,85.37984953,Female,11th grade
3.0,46.57601987,Female,11th grade
0.0,90.74861503,Female,11th grade
1.0,56.12875598,Female,11th grade
5.0,73.99784099,Female,11th grade
6.0,52.22408981,Female,11th grade
3.0,46.60251916,Female,11th grade
3.0,38.18531901,Male,11th grade
1.0,40.69479916,Male,11th grade
5.0,51.57969595,Male,11th grade
6.0,41.49272193,Male,11th grade
0.0,49.63757589,Male,11th grade
1.0,93.41714885,Male,11th grade
3.0,95.79080965,Male,11th grade
7.0,51.72230403,Male,11th grade
7.0,64.18957538,Male,11th grade
7.0,58.62211115,Male,11th grade
0.0,31.37223778,Male,12th grade
5.0,59.36187206,Male,12th grade
0.0,98.06647645,Male,12th grade
7.0,65.99443629,Male,12th grade
3.0,52.05919311,Male,12th grade
5.0,48.61492211,Male,12th grade
1.0,54.64792215,Male,12th grade
1.0,64.02636095,Male,12th grade
4.0,99.07673276,Male,12th grade
4.0,93.5206906,Male,12th grade
6.0,11.79596595,Male,12th grade
1.0,29.69965869,Male,12th grade
4.0,46.01991841,Male,12th grade
5.0,72.98083347,Female,12th grade
1.0,22.86186612,Female,12th grade
0.0,6.552161061,Female,12th grade
2.0,80.60383865,Female,12th grade
0.0,12.03046883,Female,12th grade
0.0,4.896787058,Female,12th grade
1.0,91.43711707,Female,12th grade
0.0,84.60145534,Male,12th grade
0.0,69.69082794,Male,12th grade
4.0,62.71354329,Male,12th grade
7.0,73.46695264,Female,12th grade
6.0,76.1728684,Female,12th grade
7.0,73.34615457,Female,12th grade
6.0,26.68403934,Female,12th grade
0.0,39.62479013,Female,12th grade
0.0,29.93458107,Female,12th grade
6.0,64.94375303,Female,12th grade
3.0,65.43024833,Female,12th grade
7.0,19.12650374,Female,12th grade
3.0,80.97504778,Male,10th grade
0.0,54.36795158,Male,10th grade
4.0,94.81601353,Male,10th grade
4.0,64.35810075,Male,10th grade
7.0,58.18521241,Male,10th grade
0.0,89.52466745,Female,10th grade
0.0,23.65339914,Female,10th grade
3.0,22.00897479,Female,10th grade
7.0,87.96800731,Male,10th grade
7.0,63.80400179,Male,10th grade
3.0,1.69182758,Male,10th grade
0.0,70.90474907,Female,10th grade
7.0,93.70593285,Female,10th grade
